id,lat,lng,code,name,address,subdistrict,district,province,postcode,products,lineOA,tel,distance,renovate,direction
19462,13.6837734,100.66605,19462,เฉลิมพระเกียรติ 39/2,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",,091-001-9462,1144.7985504862152,False,"https://www.google.com/maps/search/?api=1&query=13.6837734,100.66605"
19567,13.6917932,100.64648905,19567,ศรีนครินทร์ 42,ซ.สุภาพงษ์ 3 แยก 1 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",,091-001-9567,1158.821316180591,False,"https://www.google.com/maps/search/?api=1&query=13.6917932,100.64648905"
02322,13.677266,100.650483,02322,ปตท.เฉลิมพระเกียรติ (ชอุ่ม),แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@345crxnu,"02-747-3043-4,091-002-2322",1237.0179243232442,False,"https://www.google.com/maps/search/?api=1&query=13.677266,100.650483"
18190,13.67839242,100.64860582,18190,โรงพยาบาลสินแพทย์ ศรีนครินทร์,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",,091-001-8190,1248.0880086050724,False,"https://www.google.com/maps/search/?api=1&query=13.67839242,100.64860582"
02257,13.69391944,100.6468946,02257,สุภาพงษ์ 2,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@294xiurx,"02-707-8813,707-8754,091-002-2257",1250.2587730397781,False,"https://www.google.com/maps/search/?api=1&query=13.69391944,100.6468946"
06813,13.685567,100.667616,06813,เฉลิมพระเกียรติ 30,ถ.เฉลิมพระเกียรติ แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 5, 'code': 'SP', 'name': 'สเลอปี้', 'image': '/static/imgs/components/google-map/icons/ic_7-11-05.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-05.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@662esgum,"080-906-6813,091-002-6813",1266.4503215380355,False,"https://www.google.com/maps/search/?api=1&query=13.685567,100.667616"
10562,13.69365712,100.64599023,10562,ศรีนครินทร์ ซ.40(กลางซอย),ซ.ศรีนครินทร์40 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@532tnkcu,091-001-0562,1311.9591856322174,False,"https://www.google.com/maps/search/?api=1&query=13.69365712,100.64599023"
11847,13.69705933,100.64946004,11847,ศรีนครินทร์ 49,ซ.ศรีนครินทร์ 49 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@415ervrf,091-001-1847,1324.4828533332197,False,"https://www.google.com/maps/search/?api=1&query=13.69705933,100.64946004"
15514,13.67996275,100.64594009,15514,PTTOR แยกศรีอุดม,ถ.ศรีนครินทร์ แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@034arafe,091-001-5514,1340.7404294616867,False,"https://www.google.com/maps/search/?api=1&query=13.67996275,100.64594009"
04974,13.676665,100.663272,04974,เฉลิมพระเกียรติ์ 22 จุด 3,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 5, 'code': 'SP', 'name': 'สเลอปี้', 'image': '/static/imgs/components/google-map/icons/ic_7-11-05.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-05.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@009jdwol,"02-747-0152-53,091-002-4974",1393.6463570298506,False,"https://www.google.com/maps/search/?api=1&query=13.676665,100.663272"
03829,13.6764,100.663742,03829,เฉลิมพระเกียรติ 22 จุด 2,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10260,"[{'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@558txwfv,"02-747-0503-4,091-002-3829",1446.9106663607706,False,"https://www.google.com/maps/search/?api=1&query=13.6764,100.663742"
02475,13.674666,100.663443,02475,เฉลิมพระเกียรติ 14,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@478xgbnq,"02-747-0604-5,091-002-2475",1591.613910145641,False,"https://www.google.com/maps/search/?api=1&query=13.674666,100.663443"
18008,13.67599477,100.64544082,18008,ศรีนครินทร์ 58 (แยกศรีอุดม),ถ.ศรีนครินทร์ แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",,091-001-8008,1674.8727449937935,False,"https://www.google.com/maps/search/?api=1&query=13.67599477,100.64544082"
11108,13.69159526,100.67084765,11108,เฉลิมพระเกียรติ์ 38,ซ.38 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@677adpwi,091-001-1108,1685.377486643948,False,"https://www.google.com/maps/search/?api=1&query=13.69159526,100.67084765"
05605,13.689324,100.640037,05605,สุภาพงษ์1 -3 แยก 3,ซ.สุภาพงษ์ 1 แยก 3 ถ.ศรีนครินทร์ แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}, {'id': 3, 'code': 'XT', 'name': 'เอ็กซ์ต้า พลัส', 'image': '/static/imgs/components/google-map/icons/ic_7-11-01.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-01.png'}]",@815xsyob,091-002-5605,1745.7878250353276,False,"https://www.google.com/maps/search/?api=1&query=13.689324,100.640037"
13643,13.69057488,100.63988948,13643,สุภาพงษ์ 1 แยก 3,ซ.ศรีนครินทร์ 42 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@600xfxpc,091-001-3643,1787.328987832342,False,"https://www.google.com/maps/search/?api=1&query=13.69057488,100.63988948"
19461,13.69376936,100.67185787,19461,เฉลิมพระเกียรติ 45,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",,091-001-9461,1873.367652063391,False,"https://www.google.com/maps/search/?api=1&query=13.69376936,100.67185787"
07614,13.69224895,100.63948992,07614,นิรันดร์เรสซิเดนท์ จุด 9,ซ.สุภาพงษ์ 1 แยก 9 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}, {'id': 3, 'code': 'XT', 'name': 'เอ็กซ์ต้า พลัส', 'image': '/static/imgs/components/google-map/icons/ic_7-11-01.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-01.png'}]",@192bukkc,"080-906-7614,091-002-7614",1878.8402792879112,False,"https://www.google.com/maps/search/?api=1&query=13.69224895,100.63948992"
02679,13.6927763,100.63938127,02679,นิรันดร์เรสซิเด้นท์ จุด 3 (ยงเจริญ),แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@688ilqws,"02-330-8159,091-002-2679",1908.975567055092,False,"https://www.google.com/maps/search/?api=1&query=13.6927763,100.63938127"
03152,13.6935255,100.63925816,03152,นิรันดร์เรสซิเด้นท์ จุด 5,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@827ptltw,"02-330-8199,091-002-3152",1951.0075067781959,False,"https://www.google.com/maps/search/?api=1&query=13.6935255,100.63925816"
02552,13.69388806,100.63900266,02552,นิรันดร์เรสซิเดนท์ จุด 2,แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร,หนองบอน,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@617qcmlp,"02-748-0307-8,091-002-2552",1991.8655822666526,False,"https://www.google.com/maps/search/?api=1&query=13.69388806,100.63900266"
15952,13.68091648,100.69460839,15952,คลองปักหลัก จุด 2,แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร,ดอกไม้,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@520jcotb,091-001-5952,615.126807076088,False,"https://www.google.com/maps/search/?api=1&query=13.68091648,100.69460839"
15113,13.67465131,100.68585098,15113,ม.นิรันดร์วิลล์ 4 (ราม2),ซ.- ถ.รามคำแหง 2 แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร,ดอกไม้,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}, {'id': 3, 'code': 'XT', 'name': 'เอ็กซ์ต้า พลัส', 'image': '/static/imgs/components/google-map/icons/ic_7-11-01.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-01.png'}]",@586lojje,091-001-5113,685.9480110288843,False,"https://www.google.com/maps/search/?api=1&query=13.67465131,100.68585098"
11961,13.67954169,100.68141038,11961,เฉลิมพระเกียรติ 28 จุด 3,ซ.28 แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร,ดอกไม้,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 14, 'code': 'FP', 'name': 'ฟู้ดเพลส', 'image': '/static/imgs/components/google-map/icons/fp.svg', 'logo': '/static/imgs/components/google-map/logos/fp.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 5, 'code': 'SP', 'name': 'สเลอปี้', 'image': '/static/imgs/components/google-map/icons/ic_7-11-05.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-05.png'}, {'id': 4, 'code': 'GP', 'name': 'กัฟ', 'image': '/static/imgs/components/google-map/icons/ic_7-11-04.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-04.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}, {'id': 3, 'code': 'XT', 'name': 'เอ็กซ์ต้า พลัส', 'image': '/static/imgs/components/google-map/icons/ic_7-11-01.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-01.png'}]",@726ydmcz,091-001-1961,822.4849569295884,False,"https://www.google.com/maps/search/?api=1&query=13.67954169,100.68141038"
03473,13.670894,100.687995,03473,ทุ่งเศรษฐี ( ราม 2 ),ซ.วัดทุ่งเศรษฐี (ราม 2 ) ถ.บางนา-ตราด แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร,ดอกไม้,ประเวศ,กรุงเทพมหานคร,10250,"[{'id': 13, 'code': 'VF', 'name': 'ผักและผลไม้สด', 'image': '/static/imgs/components/google-map/icons/vf.svg', 'logo': '/static/imgs/components/google-map/logos/vf.svg'}, {'id': 6, 'code': 'AC', 'name': 'ออลล์คาเฟ่', 'image': '/static/imgs/components/google-map/icons/ic_7-11-06.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-06.png'}, {'id': 5, 'code': 'SP', 'name': 'สเลอปี้', 'image': '/static/imgs/components/google-map/icons/ic_7-11-05.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-05.png'}, {'id': 2, 'code': 'KS', 'name': 'คัดสรร', 'image': '/static/imgs/components/google-map/icons/ic_7-11-03.png', 'logo': '/static/imgs/components/google-map/logos/ic_7-11-03.png'}]",@390lnszx,"02-751-8263,091-002-3473",1019.4813291714339,False,"https://www.google.com/maps/search/?api=1&query=13.670894,100.687995"
